SEAWEA_ID,id,reservoir_name,dam_name,station_name,station_type,country,commission_year,status,dam_height_m,dam_length_m,max_area_km2,min_area_km2,normal_area_km2,max_capacity_mcm,min_capacity_mcm,normal_capacity_mcm,average_depth_m,dam_crest_elevation_m,reservoir_normal_elevation_m,reservoir_minimum_elevation_m,water_head_m,design_flow_m3s,power_mw,main_use,second_use,longitude,latitude,dynamic_id
2177,38436,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Pa Ke ,SEAWEA_UNKNOWN,Vietnam,2018,Operational,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,26,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.336546,22.697887,
2178,38437,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.7454,23.063037,
2179,38438,SEAWEA_UNKNOWN,Dong Fang Hong 3,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,2000,Operational,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,7.5,Hydropower,SEAWEA_UNKNOWN,104.378284,23.257966,
2180,38527,SEAWEA_UNKNOWN,Di Shui Ba,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Hydropower,SEAWEA_UNKNOWN,104.35493,23.267607,
2181,38547,SEAWEA_UNKNOWN,Luo Shui Dong,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,2004,Operational,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,20,Hydropower,SEAWEA_UNKNOWN,104.538403,23.088249,
2182,38548,SEAWEA_UNKNOWN,Wenshan Panlong River Weilong,Wenshan Panlong River Weilong,Run of River,China,2004,Operational,30,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,20,-999.9,10,Hydropower,SEAWEA_UNKNOWN,104.523329,23.111255,
2183,38549,SEAWEA_UNKNOWN,Unknown 28,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Hydropower,SEAWEA_UNKNOWN,104.464968,23.136057,
2184,38550,SEAWEA_UNKNOWN,Ge Ji,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,10,Hydropower,SEAWEA_UNKNOWN,104.464199,23.182141,
2185,38551,SEAWEA_UNKNOWN,Xiao He Gou,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,21,Hydropower,SEAWEA_UNKNOWN,104.460715,23.215317,
2186,38552,SEAWEA_UNKNOWN,Dong Fang Hong 1,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,1997,Operational,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,10,Hydropower,SEAWEA_UNKNOWN,104.43042,23.233456,
2187,38576,SEAWEA_UNKNOWN,Yunnan Amojiang Sanjiangkou,Yunnan Amojiang Sanjiangkou,Storage,China,2010,Operational,61.5,-99,-99,-99,3.127,1491,-99,84.52,-99,-999.9,-999.9,-999.9,49.7,-999.9,99,Hydropower,SEAWEA_UNKNOWN,101.746333,23.120206,
2188,38577,SEAWEA_UNKNOWN,Da Wan,Yunnan Lishe River Dawan,Run of River,China,2014,Operational,49.86,175.46,-99,-99,1.53,-99,-99,-99,-99,-999.9,-999.9,-999.9,56,-999.9,49,Hydropower,SEAWEA_UNKNOWN,101.309522,24.526172,
2189,38637,SEAWEA_UNKNOWN,Man Gun,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,40,Hydropower,SEAWEA_UNKNOWN,104.829921,22.954672,
2190,38638,Nam Na 2,Nam Na 2,Nam Na 2,Run of River,Vietnam,2015,Operational,24.5,-99,-99,-99,-99,-99,-99,12.38,-99,-999.9,-999.9,-999.9,17,-999.9,66,Hydropower,SEAWEA_UNKNOWN,103.232436,22.493406,
2191,38659,SEAWEA_UNKNOWN,Unknown 27,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-99,Hydropower,SEAWEA_UNKNOWN,104.771753,22.99682,
2192,38682,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,-99,Potential,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-99,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.318144,23.302066,
2193,38692,SEAWEA_UNKNOWN,Yunnan Lvzhijiang,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,2013,Under Construction,39,-99,0.344,-99,-99,10.48,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,75,Hydropower,SEAWEA_UNKNOWN,102.014683,24.434305,
2194,38700,SEAWEA_UNKNOWN,Ta Loi 2,Ta Loi 3,Run of River,Vietnam,2012,Operational,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-99,-999.9,11,Hydropower,SEAWEA_UNKNOWN,103.665272,22.486105,
2195,38706,SEAWEA_UNKNOWN,Mengman,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,China,2014,Under Construction,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,32,Hydropower,SEAWEA_UNKNOWN,102.401325,22.827083,
2196,39247,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Sai Luong ,SEAWEA_UNKNOWN,Vietnam,2022,Operational,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,4.5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.548934,21.681159,
2197,39248,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Nam Cun ,SEAWEA_UNKNOWN,Vietnam,2018,Operational,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,40,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.984809,22.26603,
2198,39250,SEAWEA_UNKNOWN,Ta Thang,Ta Thang,Run of River,Vietnam,2013,Operational,-99,-99,-99,-99,0.2,-99,-99,-99,-99,-999.9,-999.9,-999.9,148.2,-999.9,60,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.022066,22.298658,
2199,39281,Long Tao (Thủy điện Long Tạo),SEAWEA_UNKNOWN,Long Tao ,SEAWEA_UNKNOWN,Vietnam,2019,Operational,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999.9,-999.9,-999.9,-999.9,-999.9,42,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.214645,21.713375,
2200,39282,Nam Muc (Thủy điện Nậm Mức),Nam Muc,Nam Muc,Storage,Vietnam,2014,Operational,55.5,207.5,1.47,-99,-99,27.7,-99,27.7,-99,-999.9,-999.9,-999.9,50.9,-999.9,44,Hydropower,SEAWEA_UNKNOWN,103.29345,21.798174,
2201,39283,Trung Thu,Trung Thu,Trung Thu ,SEAWEA_UNKNOWN,Vietnam,2016,Operational,-99,-99,3.217487895,2.335401001,-99,35.66021398,18.26133769,-99,-99,-999.9,-999.9,240.5807558,-999.9,-999.9,29.6,Hydropower,SEAWEA_UNKNOWN,103.25587,21.938586,169
2202,39302,Coc Ly,Coc Ly,Coc Ly,Storage,Vietnam,2012,Operational,77.6,61,-99,-99,2.76,-99,-99,171,-99,-999.9,-999.9,-999.9,20,-999.9,90,Hydropower,SEAWEA_UNKNOWN,103.160632,22.298633,
2203,1725,SEAWEA_UNKNOWN,Fourth Cascade Buguanhe River,Fourth Cascade Buguanhe River,Run of River,China,2011,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,6,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,101.1765,24.5695,
2204,1987,SEAWEA_UNKNOWN,Jinping Maguo River,Jinping Maguo River,Run of River,China,2006,Operational,8.3,-999.9,-999.9,-999.9,0.0088,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,117,-999.9,10,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.4953,22.825,
2205,2197,SEAWEA_UNKNOWN,Shuangbai Ejia Magahe River,Shuangbai Ejia Magahe River,Run of River,China,2006,Operational,11.3,-999.9,-999.9,-999.9,0.001742,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,681.93,-999.9,15,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,101.25,24.467,
2206,2328,SEAWEA_UNKNOWN,Gamo River,Third Cascade Niduhe River,Run of River,China,2008,Operational,16,-999.9,-999.9,-999.9,0.001307,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,14,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,101.158,24.566,
2207,2408,SEAWEA_UNKNOWN,Xinping County Yaweihe,Xinping County Yaweihe,Run of River,China,2010,Operational,4,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,410,-999.9,6.6,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,101.624,23.925,
2208,2445,SEAWEA_UNKNOWN,Yuanyang County Yangxi River IIIRd Cascade,Yuanyang County Yangxi River 3rd Cascade,Run of River,China,2012,Operational,-99,-999.9,-999.9,-999.9,0.00038,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,360,-999.9,10,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,102.9503,23.1356,
2209,2468,SEAWEA_UNKNOWN,Fengchunling III Small,Yunnan Fengchunling 3rd Level Small,Run of River,China,2011,Operational,-99,-999.9,-999.9,-999.9,0.0006,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,310,-999.9,12,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.1742,23.0753,
2210,2469,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Yunnan Funing County Langheng First Cascade Hydro,Run of River,China,2011,Operational,-999.9,-999.9,-999.9,-999.9,0.028,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,140,-999.9,18,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.5,23.465,
2211,2475,SEAWEA_UNKNOWN,Honghe County Yongxing II Hydro,Yunnan Honghe County Yongxing Ii Hydro,Run of River,China,2009,Operational,55,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,540,-999.9,5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,102.4333,23.3333,
2212,2490,SEAWEA_UNKNOWN,Yunnan Maguan Mihu River 3rd Level,Yunnan Maguan Mihu River 3rd Level,Run of River,China,2006,Operational,7,-999.9,-999.9,-999.9,0.00667,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,127,-999.9,16,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.2614,22.8647,
2213,2492,SEAWEA_UNKNOWN,Maguan Xiaobaihe,Yunnan Maguan Xiaobaihe,Run of River,China,2007,Operational,14,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,300,-999.9,25,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.3819,22.7569,
2214,2494,SEAWEA_UNKNOWN,Yunnan Mangtie River Second Stage,Yunnan Mangtie River Second Stage,Run of River,China,2011,Operational,2.8,-999.9,-999.9,-999.9,0.000208,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,505,-999.9,12,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.0619,23.1308,
2215,2498,SEAWEA_UNKNOWN,Pingbian Baifu,Yunnan Pingbian Baifu,Run of River,China,2010,Operational,5,-999.9,-999.9,-999.9,0.00086,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,140,-999.9,5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.9103,23.2353,
2216,2512,SEAWEA_UNKNOWN,Wenshan Yanlashan,Yunnan Wenshan Yanlashan,Run of River,China,2009,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,109,-999.9,15,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.42,23.06,
2217,2528,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Yunnan Yunpeng,SEAWEA_UNKNOWN,China,2005,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,62,-999.9,210,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,102.2025,24.2016,
2218,7595,Chieng Cong 1,Chieng Cong I,Chieng Cong 1,Run of River,Vietnam,2010,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,98.3,-999.9,4,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.1852,21.4707,
2219,7596,Chieng Cong 2,Nam Hong 1,Chieng Cong 2,Run of River,Vietnam,2010,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,51.99,-999.9,8,Hydropower,SEAWEA_UNKNOWN,104.2104,21.4572,
2220,7647,Hat Liu,Hat Liu,Hat Liu,SEAWEA_UNKNOWN,Vietnam,2014,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.3622,21.5067,
2221,7648,Ho Bon,Ho Bon,Ho Bon,Run of River,Vietnam,2012,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,98.73,-999.9,18,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.942,21.8778,
2222,7666,Lao Chai,Lao Chai,Lao Chai,SEAWEA_UNKNOWN,Vietnam,2013,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,2.4,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.8599,22.31,
2223,7668,Muong Kim 1 (Thủy điện Mường Kim),Muong Kim,Muong Kim,Run of River,Vietnam,2010,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,60.47,-999.9,13.5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.9062,21.8718,
2224,7676,Nam Ho,Nam Ho,Nam Ho,SEAWEA_UNKNOWN,Vietnam,2013,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,7.5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.6805,22.5643,
2225,7678,Nam Khot (Thủy điện Nậm Khốt),Phinh Ho,Nam Khot,Run of River,Vietnam,2011,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,169.67,-999.9,14,Hydropower,SEAWEA_UNKNOWN,104.1718,21.6315,
2226,7679,Nam La,Nam La,Nam La,Storage,Vietnam,2011,Operational,-99,-999.9,-999.9,-999.9,0.27,-999.9,-999.9,0.167,-999.9,-999.9,-999.9,-999.9,413,-999.9,32,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.9836,21.4049,
2227,7680,Nam Chim 1A (Thủy điện Nậm Chim),Nam Luc,Nam Luc,Run of River,Vietnam,2010,Operational,25,-999.9,-999.9,-999.9,0.26,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,22.3,-999.9,24,Hydropower,SEAWEA_UNKNOWN,104.3498,21.3412,
2228,7682,Nam Mo 3 (Thủy điện Nậm M ?3),Nam Mo 3,Nam Mo 3,Run of River,Vietnam,2009,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,10,Hydropower,SEAWEA_UNKNOWN,104.3022,21.3198,
2229,7683,Nam Mu,Nam Mu,Nam Mu,Run of River,Vietnam,2004,Operational,22,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,12,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.8767,22.5496,
2230,7687,Nam Pia (Thủy điện Nậm Pia),Nam Pia,Nam Pia,Run of River,Vietnam,2009,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,127.86,-999.9,15,Hydropower,SEAWEA_UNKNOWN,104.1691,21.4452,
2231,7689,Nam Pung,Nam Pung,Nam Pung,Run of River,Vietnam,2009,Operational,17,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,9.3,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.6906,22.5069,
2232,7690,SEAWEA_UNKNOWN,Ngoi Hut I,Ngoi Hut 1,Run of River,Vietnam,2011,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,3.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,8.4,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.4361,21.8093,
2233,7691,SEAWEA_UNKNOWN,Ngoi Hut 2,Ngoi Hut 2,Storage,Vietnam,2014,Operational,44,-999.9,-999.9,-999.9,0.21,-999.9,-999.9,2.49,-999.9,-999.9,-999.9,-999.9,338.02,-999.9,48,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.3324,21.7938,
2234,7693,SEAWEA_UNKNOWN,Ngoi Xan I,Ngoi Xan 1,Run of River,Vietnam,2007,Operational,-99,-999.9,-999.9,-999.9,0.00746,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,136,-999.9,10.5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.8729,22.4734,
2235,7694,SEAWEA_UNKNOWN,Ngoi Xan II,Ngoi Xan 2,Run of River,Vietnam,2008,Operational,-99,-999.9,-999.9,-999.9,0.00469,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,245,-999.9,8,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.8595,22.4754,
2236,7695,SEAWEA_UNKNOWN,Nho Que 3,Nho Que 3,Storage,Vietnam,2012,Operational,-99,-999.9,0.43,-999.9,0.0043,-999.9,-999.9,2.18,-999.9,-999.9,-999.9,-999.9,-99,-999.9,110,Hydropower,SEAWEA_UNKNOWN,105.5154,23.1433,
2237,7697,SEAWEA_UNKNOWN,Pa Chien,Pa Chien,Run of River,Vietnam,2013,Operational,-99,-999.9,-999.9,-999.9,0.016,-999.9,-999.9,0.088,-999.9,-999.9,-999.9,-999.9,50.02,-999.9,22,Hydropower,SEAWEA_UNKNOWN,104.0403,21.476,
2238,7702,SEAWEA_UNKNOWN,Sap Viet,Sap Viet,Storage,Vietnam,2012,Operational,23,82,0.536,-999.9,0.536,2.06,-999.9,2,-999.9,-999.9,-999.9,-999.9,-99,-999.9,21,Hydropower,SEAWEA_UNKNOWN,104.2138,21.0315,
2239,7726,SEAWEA_UNKNOWN,Su Pan II,Su Pan 2,Run of River,Vietnam,2011,Operational,261,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,260.93,-999.9,34.5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.9622,22.2647,
2240,7727,SEAWEA_UNKNOWN,Sung Vui,Sung Vui,SEAWEA_UNKNOWN,Vietnam,2015,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-99,-999.9,18,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.821,22.4344,
2241,7728,SEAWEA_UNKNOWN,Suoi Lum 1,Suoi Lum 1,Run of River,Vietnam,2013,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,692.81,-999.9,20,Hydropower,SEAWEA_UNKNOWN,104.231,21.3884,
2242,7729,SEAWEA_UNKNOWN,Suoi Sap 3,Suoi Sap 3,Run of River,Vietnam,2011,Operational,47,60,-999.9,-999.9,0.298,3269,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,73.79,-999.9,14,Hydropower,SEAWEA_UNKNOWN,104.4954,21.2235,
2243,7732,SEAWEA_UNKNOWN,Ta Niet,Ta Niet,Run of River,Vietnam,2014,Operational,-99,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,60.38,-999.9,3.6,Hydropower,SEAWEA_UNKNOWN,104.5229,20.8944,
2244,5,Mong An,SEAWEA_UNKNOWN,Mong An ,SEAWEA_UNKNOWN,Vietnam,2020,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,30,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.48805,22.85437,
2245,6,Nam Gion (Thủy điện Nậm Giôn),SEAWEA_UNKNOWN,Nam Gion ,SEAWEA_UNKNOWN,Vietnam,2011,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,20,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.7639,21.67493,
2246,7,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Nam Phang A ,SEAWEA_UNKNOWN,Vietnam,2012,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,36,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.34081,22.44679,
2247,8,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Nam Xay Luang 4-5 ,SEAWEA_UNKNOWN,Vietnam,2019,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,30,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.07192,21.98969,
2248,9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,So Lo 1A ,SEAWEA_UNKNOWN,Vietnam,2012,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,1,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.0213,20.74243,
2249,13,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thuan Hoa ,SEAWEA_UNKNOWN,Vietnam,2017,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,38,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.03472,22.95987,
2250,31,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Bac Cuong ,SEAWEA_UNKNOWN,Vietnam,2019,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,5.75,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.47239,22.28929,
2251,32,Bac Me,Bac Me,Bac Me ,SEAWEA_UNKNOWN,Vietnam,2017,Operational,260,36,3.2,-999.9,-999.9,4,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,45,Hydropower,SEAWEA_UNKNOWN,105.403696,22.738328,
2252,33,Bac Na,SEAWEA_UNKNOWN,Bac Na ,SEAWEA_UNKNOWN,Vietnam,2016,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,17,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.336465,22.508208,
2253,44,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Ban Xeo ,SEAWEA_UNKNOWN,Vietnam,2019,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,2.8,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.74705,22.53044,
2254,45,Bao Lac B,SEAWEA_UNKNOWN,Bao Lac B ,SEAWEA_UNKNOWN,Vietnam,2020,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,18,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.59784,22.95226,
2255,46,Bao Lam 1,Bao Lam,Bao Lam 1 ,SEAWEA_UNKNOWN,Vietnam,2016,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,30,Hydropower,SEAWEA_UNKNOWN,105.54912,22.94179,
2256,48,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Bao Lam 3A ,SEAWEA_UNKNOWN,Vietnam,2018,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,8,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.51941,22.97682,
2257,50,SEAWEA_UNKNOWN,Bao Nhai,Bao Nhai Bac 1 ,SEAWEA_UNKNOWN,Vietnam,2021,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,14,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.242569,22.450951,
2258,51,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Bao Nhai Bac 2 ,SEAWEA_UNKNOWN,Vietnam,2022,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,14.5,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.26107,22.42326,
2259,65,Chiem Hoa,SEAWEA_UNKNOWN,Chiem Hoa ,SEAWEA_UNKNOWN,Vietnam,2013,Operational,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,48,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,105.329048,22.196526,
